AddressInfo.Title,AddressInfo.Latitude,AddressInfo.Longitude,State,City,Max_Power_KW
Volttic Delhi Mumbai Expressway LHS Garoth,24.346875612361345,75.68155965704818,Madhya Pradesh,Garoth,60.0
Mahalaxmi EV Charging STATION,28.54753,77.44491,Uttar Pradesh,Gautaum Buddha Nagar,9.0
Arthigamaya Spa & Resort,14.52576,74.31716,Karnataka,Gokarna,7.0
Sasthapuri Hotels,11.49862,76.49398,Tamil Nadu,Gudalur,30.0
Shell Recharge Mandakalli,12.24523,76.65978,Karnataka,Gudumadanahalli,60.0
Green Mountain Resort,24.54054054054054,77.20867783566665,Madhya Pradesh,Guna,60.0
Dhanyalakshmi Fuels BPCL,11.84679,76.67291,Karnataka,Gundlupete,30.0
Sree Krishna Hotel - GO EC,10.598447823364936,76.03636788702198,Kerala,Guruvayoor,3.3
Hotel Gokulam Sabari - Tata Power,10.596356977075132,76.04293443,Kerala,Guruvayur,25.0
Hotel Devaragam,10.595622580626454,76.04459842650351,Kerala,Guruvayur,24.0
Jio-BP Mobility Station PD Halli,15.14327,77.0632,Karnataka,Hagari,60.0
Home,26.6975,91.8512,Assam,Hailakandi,24.0
Shree Bihariji Filling Station,29.176436522821103,79.49640945838406,Uttarakhand,Haldwani,30.0
BPCL Royal Fuel Station,29.22417745217187,79.50104336869471,Uttarakhand,Haldwani,30.0
Fortune Walkway Mall,29.245389718988378,79.53597170568463,Uttarakhand,Haldwani,60.0
Bikanerwala Sweets Haldwani (Aargo),29.214919408875087,79.52798465647824,Uttarakhand,Haldwani,24.0
Bharat Petroleum - Janta Petrol Pump,29.18654205912064,79.52084262648205,Uttarakhand,Haldwani,0.0
Tata Power - Electric Vehicle Charging Station,29.163755,79.522706,Uttarakhand,Haldwani,25.0
Ghar Ka Khana,13.24891,77.22395,Karnataka,Hale Nijagal,60.0
Shiva Hotel,14.53811,75.75962,Karnataka,Harihar,60.0
V Volte EVCS - GO EC,9.289000834095232,76.45653569251749,Kerala,Haripad,25.0
Manikanta Filling Centre BPCL,12.6915,77.47631,Karnataka,Harohalli,30.0
Krupa Motors & Fuels,13.45598,74.98411,Karnataka,Hebri,30.0
Vithal Kamats,20.574439036798253,78.88230401794569,Maharashtra,Hinganghat,30.0
Purohit Hotel,14.0521,76.56153,Karnataka,Hiriyur,60.0
Dakshin Motors - TATA Service Center,13.92317,76.64257,Karnataka,Hiriyur Rural,25.0
Hotel Lavender Elite,14.3166,74.42836,Karnataka,Honnavar,7.0
Shreekumar Residency,14.32599,74.42664,Karnataka,Honnavar,60.0
Royal Orchid Central Kireeti,15.28683,76.38577,Karnataka,Hosapete,60.0
Periya A Star - GO EC,12.40580531032613,75.09629760947794,Kerala,Hosdurg,30.0
Siri Motors,12.71462,77.88475,Tamil Nadu,Hosur,60.0
True Sai Tata,12.71741,77.87594,Tamil Nadu,Hosur,25.0
"Hotel Hills, Hosur",12.75413,77.80406,Tamil Nadu,Hosur,30.0
MG Motor Bellad,15.40827,75.06133,Karnataka,Hubballi,25.0
Salimath Engineers,15.35533,75.08915,Karnataka,Hubballi,25.0
Shreya Stellar Mall,15.3593,75.12727,Karnataka,Hubballi,60.0
Shell Recharge Pale,15.240056,75.14345,Karnataka,Hubballi,120.0
Sai Ganesh Restaurant,15.27878,75.14759,Karnataka,Hubli,150.0
Hotel Anand Vihar,14.62398,76.46012,Karnataka,Hulikere,60.0
Hotel BHP-6,17.7726,77.11402,Karnataka,Humnabad,60.0
MR Residency,16.053005252157334,76.06577132405101,Karnataka,Hungund,60.0
"Anand Nagar, Hyderabad",17.0,78.56117774292846,Telangana,Hyderabad,80.0
EVee Buddy | Everest Hotel | Idukki,9.847466205348368,76.98095644,Kerala,Idukki,30.0
GO EC Charging Station,9.665398819574932,77.16084695044691,Kerala,Idukki,30.0
ANERT EESL - DTPC Idukki Park,9.849056508967635,76.97740370583625,Kerala,Idukki,60.0
GreenVeel - ChargeZone,9.892659539885386,76.71176413963099,Kerala,Idukki,90.0
Jio BP Mobility Station,15.99107,76.10002,Karnataka,Ilkal,60.0
Vrindavan EVCS - GO EC,9.045128433314076,76.77360003943176,Kerala,Inchakkad,60.0
Irinjalakkuda KSEB EVCS - ChargeMOD,10.331423098125155,76.21526077419406,Kerala,Irinjalakkuda,30.0
KVR Dream Vehicles Service Centre - Tata Power,11.990685920762218,75.65802183107732,Kerala,Iritty,30.0
Sky Penta EVCS - ChargeMOD,11.98556152906157,75.67618166036556,Kerala,Iritty,30.0
Hotel Aroma Natural Veg,13.8506,76.73702,Karnataka,Javagondnahalli,60.0
LAVATO - A Premium Lounge,12.57339,78.16922,Tamil Nadu,Junjupalli,30.0
Prithvi EVCS - GO EC,9.947451633,76.30341556,Kerala,Kadavanthra,60.0
Park Residency EVCS - GO EC,10.0146588090696,76.34240059520744,Kerala,Kakkanad,25.0
Hound Mobility EVCS | Kakkanad,10.001801810427551,76.36151799279622,Kerala,Kakkanad,60.0
Aashirwaad Mangal Karyalay,17.32724988186756,76.86779955,Karnataka,Kalaburagi,60.0
Sri Nisty Pvt,17.27460609347787,76.87407369,Karnataka,Kalaburgi,30.0
Steelane (EVOK) - ChargeMOD,10.040433868452538,76.33852407332273,Kerala,Kalamassery,30.0
Kalamassery KSEB EVCS - ChargeMOD,10.053770034128178,76.33086763254079,Kerala,Kalamassery,30.0
Rajagiri College EVCS - ChargeMOD,10.052459248046604,76.31465630080953,Kerala,Kalamassery,30.0
"Adyar Ananda Bhavan, Kallakurichi",11.71086,78.94797,Tamil Nadu,Kallakurichi,60.0
New Indraprastha (EVOK) EVCS,8.792020363373027,76.77063200499896,Kerala,Kallambalam,30.0
Kaloor KSEB EVCS - ChargeMOD,10.000241036861423,76.29842982467909,Kerala,Kaloor,30.0
TML Marina Motors Pvt. Ltd. Kalpetta - Tata Power,11.637352766290704,76.09468538005217,Kerala,Kalpetta,30.0
Cafe Manoila - GO EC,11.597776607258112,76.08013836547212,Kerala,Kalpetta,25.0
Konfudha Resort - ChargeMOD,11.591455451778742,76.07090978,Kerala,Kalpetta,30.0
Great Trails Wayanad by GRT Hotels,11.630455838998556,76.01814584,Kerala,Kalpetta,22.0
Nesto Hypermarket - Zeon,11.603113725229337,76.08314903993465,Kerala,Kalpetta,24.0
FC - JioBP - The Bengal Dhaba,22.922668495049702,88.45628433804325,West Bengal,Kalyani,60.0
JetEV Nest Developers | Kambalakkad,11.66781267,76.07946996948226,Kerala,Kamabalakkad,30.0
Jio BP Hosur,12.68784,77.92684,Tamil Nadu,Kamandoddi,30.0
Key Motors,12.57449,77.42937,Karnataka,Kanakapura,25.0
Kanhangad KSEB EVCS - ChangeMOD,12.34250549258168,75.11266367140311,Kerala,Kanhangad,30.0
Raj Residency - Zeon,12.304241742478752,75.09704178085582,Kerala,Kanhangad,50.0
EVMOD EVCS | Pudussery,10.796990864937015,76.76440925644602,Kerala,Kanjikode,60.0
Vijaya EVCS - GO EC,9.851840438387285,76.38938787,Kerala,Kanjiramattom,30.0
Mandrin Sky - GO EC,11.927559724028896,75.50047314663138,Kerala,Kannur,7.0
G Mall - GO EC,11.88020074722374,75.37466479,Kerala,Kannur,60.0
Manjapalam KSEB EVCS - ChargeMOD,11.878368279471404,75.35952615318283,Kerala,Kannur,30.0
ANERT EESL - Pinarayi Park,11.795232100785311,75.49021889997948,Kerala,Kannur,60.0
Koodali SCB,11.927016595657648,75.50042206155453,Kerala,Kannur,30.0
Tata.ev KVR Dreams Kannur - Tata Power,11.860830340847158,75.41186777793837,Kerala,Kannur,30.0
AVS Imperiaa,10.93799,79.8224,Puducherry,Karaikal,24.0
Hotel Malar,10.07009,78.76079,Tamil Nadu,Karaikudi,30.0
Karthika Residency Hotel EVCS - GO EC,8.728845866034803,76.89844751364274,Kerala,Karette,80.0
KKP Renewables EVCS - GO EC,8.734523377793522,76.89801647227131,Kerala,Karette,30.0
EQ EV Nest - ChargeMOD,9.863113531376897,76.69709052,Kerala,Karimkunnam,30.0
Relax Point Restaurant,10.922820413293309,76.03291841407719,Kerala,Karippol,30.0
Luxon Motors - Tata Power,10.162042049613518,76.36735603462671,Kerala,Kariyad,30.0
Karulai Malayora Express EVCS - GO EC,11.288049483016962,76.29798171,Kerala,Karulai,30.0
Best EVCS | Karunagappalli,9.046108945574415,76.53668394,Kerala,Karunagapally,30.0
Throw In Foodcourt | Karunagappalli,9.067236462385123,76.53588535115716,Kerala,Karunagappalli,30.0
Zufo EVCS,9.132307411349302,76.51385828713245,Kerala,Karunagappalli,25.0
Hotel Indraprastha - ChargeZone,9.052355042165445,76.53546081,Kerala,Karunagappalli,30.0
Best EVCS - ChargeMOD,9.046053009129778,76.53663078070491,Kerala,Karunagappalli,30.0
Aravai Aanandas,10.777439,77.920825,Tamil Nadu,Karur,120.0
VSB Auto Care,10.964214297245904,78.04655560696892,Tamil Nadu,Karur,60.0
AKR Textiles,10.963961710013322,78.04804205,Tamil Nadu,Karur,60.0
Sri Venkateshwara Auto Fuels,10.90851,78.10009,Tamil Nadu,Karur,30.0
Subbanna Hotel,10.95773,78.06033,Tamil Nadu,Karur,60.0
The True Saai Works Karur,10.97867,78.06428,Tamil Nadu,Karur,30.0
11 to 11 Family Restaurant,11.012148322555577,78.06795342843543,Tamil Nadu,Karur,25.0
V Charge Hub - ChargeMOD,9.314250283,76.42910773148486,Kerala,Karuvatta,60.0
Quick Charge EVCS - ChargeMOD,9.315750048885036,76.40122120264317,Kerala,Karuvatta,60.0
Maruti Charging Station,14.847188334519174,74.13547625586537,Karnataka,Karwar,7.2
Electro Zone EV Fast Charging Station - ChargeMOD,8.560820152303819,76.89816463865816,Kerala,Karyavattom,30.0
TML KVR Dream Vehicles EVCS - Tata Power,12.513454412772605,75.02712293765927,Kerala,Kasaragod,30.0
IOCL Top Fuels Karanthakkad Charging Station - Tata Power,12.509407895012473,74.98611113925955,Kerala,Kasaragod,30.0
Roshi EVCS (EVOK) - ChargeMOD,12.505974173728816,74.98678088662848,Kerala,Kasaragod,30.0
Co-Operqative Bank - Zeon,11.787885590422787,75.53302104514765,Kerala,Kathirur,30.0
Flash Charge EVCS | Kattappana,9.750837650469537,77.10918575774053,Kerala,Kattappana,30.0
Westgate Inn EVCS - GO EC,9.747617293321468,77.10541770305377,Kerala,Kattappana,25.0
Sparkzone EVCS - GO EC,9.145794596,76.45936322492247,Kerala,Kayamkulam,25.0
Cartist - GO EC,9.184739728702354,76.49029683829167,Kerala,Kayamkulam,60.0
ANERT EESL - KTDC Aahar Restaurant ,9.149021955063075,76.51291823,Kerala,Kayamkulam,60.0
GDM Auditorium - ChargeZone,9.169962388825738,76.49808791886016,Kerala,Kayamkulam,30.0
Akshaya EV Fast Charging Station - ChargeMOD,8.565300166377725,76.87444738407987,Kerala,Kazhakuttom,30.0
Executive EVCS - ChargeMOD,10.6166265863953,76.12578392344301,Kerala,Kechery,60.0
M K Agencies,12.27429,78.197,Tamil Nadu,Kerakodahalli,60.0
Khajuraho Airport,24.81017906223033,79.91151232004376,Madhya Pradesh,Khajuraho,60.0
Hotel Bundela,24.84121799833644,79.92095530109164,Madhya Pradesh,Khajuraho,30.0
FC - Jio-BP - Khardaha,22.70657211558681,88.37434853401237,West Bengal,Khardaha,60.0
Sagar Tranport Company,28.93121649453341,79.51703689220533,Uttarakhand,Kichha,60.0
Yash Filling Station,28.870833636540105,79.51648005148428,Uttarakhand,Kichha,60.0
2012531-PRAKASH PETROLEUM,28.89269395171297,79.50956370102392,Uttarakhand,Kichha,30.0
Nila's Magestic Arcade,9.683248151452077,76.60975356992105,Kerala,Kidangoor,30.0
Vazhiyorakkada Hotel,8.785763001571354,76.88370044,Kerala,Kilimamoor,30.0
Core Multicusine Restaurant - ChargeMOD,10.605823669307211,76.21178763460574,Kerala,Killannur,30.0
Hotel Gajaraj Palace,15.58799,74.78388,Karnataka,Kittur,30.0
SK EVCS | Kizhakkambalam,10.03664588942094,76.41843031999929,Kerala,Kizhakkambalam,60.0
Matha DC EVCS - ChargeMOD,10.031936931279205,76.40749252320211,Kerala,Kizhakkambalam,30.0
EVM MG Motors Coastline Garage - ChargeMOD,10.077284480624044,76.33764123,Kerala,Kochi,60.0
Gandhinagar KSEB EVCS - ChargeMOD,9.974192529648036,76.29368170309505,Kerala,Kochi,30.0
Kochi Marriot Hotel,10.029828147933712,76.30813431285094,Kerala,Kochi,30.0
Casino Hotel,9.961431244,76.26949095249614,Kerala,Kochi,22.0
BMW EVM Autokraft Service Center - ChargeMOD,8.502329327755106,76.89772557160751,Kerala,Kochuveli,24.0
EV Point EVCS - ChargeMOD,10.380660869345943,76.29768618030681,Kerala,Kodakara,60.0
Centro Mall Charging Station - Tata Power,10.232489483292568,76.19594022414185,Kerala,Kodungallur,30.0
Kodungallur SVS - GO EC,10.21129204884221,76.19898867,Kerala,Kodungallur,25.0
FUZO EV Super Charging Station,10.378135160727652,76.12254539101707,Kerala,Kodungallur,60.0
Mughal Mall,10.2313190200411,76.19724309794333,Kerala,Kodungallur,60.0
Nandanam EVCS - GO EC,9.567074729,76.70609404363415,Kerala,Kodungoor,30.0
Locus EVCS - ChargeMOD,11.339683842558289,75.89871568981823,Kerala,Koduvally,120.0
"Aaradhya Grand ""Mulbagal Dosa""",13.13522,78.18786,Karnataka,Kolar,60.0
EVee Buddy | Mangalath EVCS | Mangalathunada,10.016772858051835,76.50315706545018,Kerala,Kolenchery,30.0
Konnagar,21.65144351225736,87.65139955261463,West Bengal,Kolkata,0.0
FC - Tata Power - Taj Raajkutir,22.573505558470004,88.40230025526728,West Bengal,Kolkata,30.0
M Square EVOK | Kureepuzha,8.921314624972311,76.57636971126544,Kerala,Kollam,50.0
Sree Suprabhatham - ChargeMOD,8.926969524448452,76.55280314933964,Kerala,Kollam,60.0
VOX Xpress Wash (EVOK) - ChargeMOD,8.873868016,76.64100893106445,Kerala,Kollam,30.0
Instacharge EV Fast Charging and Cafe - ChargeZone,8.915427160815128,76.61486886765476,Kerala,Kollam,30.0
Chungath Sprise Hyundai - ChargeZone,8.911104862076982,76.62735315845515,Kerala,Kollam,30.0
Pooyappalli Service Co-Operative Bank Ltd,8.898682096,76.74213825011032,Kerala,Kollam,30.0
Shepra Farms,12.13427,77.07437,Karnataka,Kollegala,60.0
Jyothis Residency,13.86534,74.81452,Karnataka,Kollur,7.0
Calicut Airport Charging Station - Tata Power,11.140292270314331,75.94831371133864,Kerala,Kondotty,60.0
Anaswara Jewellers EVCS - ChargeMOD,9.229128424494249,76.84839128111668,Kerala,Konni,30.0
Koottanad KSEB EVCS - ChargeMOD,10.75829320199584,76.13036645434084,Kerala,Kootanad,60.0
Royal EV Charging - ChargeMOD,9.856562504416218,76.59656979753362,Kerala,Koothattukulam,30.0
Swathi Delicacy,12.99504,76.89999,Karnataka,Koppa,120.0
KVR Automotive - Tata Power,10.782258203557744,76.65824510709217,Kerala,Koppam,30.0
Syndicate Mall and Cinemas,10.878265919428571,76.18760662,Kerala,Koppam,30.0
Koratty Chennai Anandabhavan EVCS - GO EC,10.277244588754584,76.34452807905916,Kerala,Koratty,60.0
Lakshya Water Park,25.162225667133868,76.16636008,Rajasthan,Kota District,30.0
Annalakshmi Drive in,11.42336,76.86669,Tamil Nadu,Kotagiri,15.0
 Lakshmi Retreat,11.42998,76.86711,Tamil Nadu,Kotagiri,7.4
Renvolt (EVOK) - ChargeMOD,10.069470074742668,76.60263007017147,Kerala,Kothamangalam,60.0
Kothamangalam KSEB EVCS - ChargeMOD,10.053980539499676,76.61538420232228,Kerala,Kothamangalam,30.0
Thirunilath ECVS Charging Station - ChargeMOD,11.001726591966232,75.98044942341241,Kerala,Kottakkal,60.0
Club Sulaimani - Zeon,10.983867426675817,75.99802950416446,Kerala,Kottakkal,24.0
Green Planet EVCS - GO EC,8.982143340998263,76.80932966421278,Kerala,Kottarakkara,30.0
Delight Launch Cafe - ChargeMOD,9.059350297189397,76.76600396907929,Kerala,Kottarakkara,30.0
Ente Veedu Interior (EVOK) - ChargeMOD,9.030351870410756,76.78219777246784,Kerala,Kottarakkara,30.0
Plug N Pay EVCS,8.935694034983442,76.85104921051595,Kerala,Kottarakkara,30.0
Hotel Athira Residency EVCS - GO EC,9.578258767585766,76.51947056358193,Kerala,Kottayam,80.0
Indraprastha Hotel (EVOK) - ChargeMOD,9.601836959255364,76.53215901,Kerala,Kottayam,30.0
Charge n Fresh EVCS - ChargeMOD,9.5862574882092,76.58841522125499,Kerala,Kottayam,30.0
Athirampuzha - ChargeZone,9.661688305606717,76.55113745755165,Kerala,Kottayam,30.0
Hotel Aida,9.582880475673022,76.52168622035634,Kerala,Kottayam,50.0
The Windsor Castle Hotel,9.571548200477338,76.51936940989242,Kerala,Kottayam,24.0
The Grand Ambassador EVCS,9.589399335956784,76.52633053455003,Kerala,Kottayam,30.0
Kottiyam KSEB EVCS - ChargeMOD,8.866370095144688,76.66887781466477,Kerala,Kottiyam,30.0
N and N Station,8.864731077119629,76.66048322159958,Kerala,Kottiyam,30.0
Solar Sparks EVCS - ChargeMOD,11.427675411349242,75.70299624247721,Kerala,Koyilandi,30.0
EVM Citroen Calicut,11.30428542732038,75.75957892280337,Kerala,Kozhikode,30.0
Shakti | EVOK Charging Hub,11.257841246701844,75.81018791903341,Kerala,Kozhikode,90.0
TML Marina Motors - Tata Power,11.216965265185236,75.85795106094037,Kerala,Kozhikode,25.0
IOCL Lakshmi Sales & Service - Tata Power,11.233626863224842,75.80323852757283,Kerala,Kozhikode,30.0
Gokulam Galleria Mall - Tata Power,11.2584651335099,75.79290611849729,Kerala,Kozhikode,25.0
Hotel Hyson Heritage - Tata Power,11.259214498820045,75.77933452309298,Kerala,Kozhikode,25.0
Taj The Gateway Hotel - Tata Power,11.25868982319139,75.77397870788238,Kerala,Kozhikode,30.0
Reliance Fresh EVCS - GO EC,11.23473742288897,75.84670658837746,Kerala,Kozhikode,60.0
Green Amp EVCS - GO EC,11.25880102317666,75.80890434709403,Kerala,Kozhikode,30.0
Calicut Malabar Gold - GO EC,11.257861801274402,75.78023060486237,Kerala,Kozhikode,30.0
Kuttoth Enterprises EVCS - ChargeMOD,11.28067356202429,75.82463167,Kerala,Kozhikode,30.0
Gandhi Road KSEB EVCS - ChargeMOD,11.262784457971506,75.76824105215104,Kerala,Kozhikode,30.0
Thiruvangoor EV Fast Charging Station - ChargeMOD,11.382827235535927,75.73593649657082,Kerala,Kozhikode,60.0
MB#Bridgeway Motors - ChargeZone,11.282498947490096,75.76959949804987,Kerala,Kozhikode,30.0
KVR Hyundai - ChargeZone,11.27997830911059,75.77048059797019,Kerala,Kozhikode,30.0
HiLite Mall - Zeon,11.248102467880244,75.83413591969762,Kerala,Kozhikode,120.0
HiLite Business Park - Zeon,11.24701615784167,75.83467863520764,Kerala,Kozhikode,60.0
The True Saai Works Krishnagiri,12.53084,78.23787,Tamil Nadu,Krishnagiri,25.0
Hotel Saravana Bhavan Classic,12.55407,78.18823,Tamil Nadu,Krishnagiri,60.0
Hotel Saravanaa Bhava,12.57037,78.17235,Tamil Nadu,Krishnagiri,120.0
Hotel Saravanaa Bavaa,12.589202811747697,78.14394723142271,Tamil Nadu,Krishnagiri,120.0
Sree Saravana Bhavan Veg. Treat,12.5819,78.15707,Tamil Nadu,Krishnagiri,60.0
Kulappully KSEB EVCS - ChargeMOD,10.779746009556462,76.28528085807898,Kerala,Kulappully,30.0
Sora EVCS - GO EC,9.614445835422885,77.15390991011253,Kerala,Kumali,30.0
Club Mahindra Resort - Thekkadi,9.603436669871355,77.17154785062633,Kerala,Kumali,22.0
Sihla Energy - ChargeMOD,9.594581375188383,76.42606941926459,Kerala,Kumarakom,30.0
Deol Punjabi Hotel & Lodge,14.65406,75.56992,Karnataka,Kunabev,30.0
Flash EVCS | Kundannoor,9.938719980937565,76.31830915617024,Kerala,Kundannoor,30.0
RK EVCS - GO EC,8.948246626469512,76.64624714068498,Kerala,Kundara,30.0
Kundara KSEB - ChargeMOD,8.957185858,76.67133653462605,Kerala,Kundara,30.0
Yadav EV Charging Station - ChargeMOD,11.311692154537,75.88259339920793,Kerala,Kunnamangalam,60.0
K4 EV Fast Charging Station,10.705220458256877,76.0892676,Kerala,Kunnamkulam,60.0
"Baboos Triangle, Zeon Charging Station",10.719479255348858,76.07748035368672,Kerala,Kunnamkulam,120.0
Pontoor EVCS | Fill Nxt | Kunnicode,9.026472181320996,76.85190109,Kerala,Kunnicode,30.0
Dhruv EVCS - ChargeMOD,10.154913045890254,76.28601444774222,Kerala,Kunnukara,30.0
Chaithanya Hospital EVCS - GO EC,9.761923840599692,76.56472253025936,Kerala,Kuravilangad,25.0
Zap N Go,9.417910830761286,76.48764655959417,Kerala,Kuttanadu,60.0
Open Kitchen EVCS - GO EC,9.580204298452545,76.97061172783384,Kerala,Kuttikkanam,60.0
EVOK Charger - ChargeMOD,11.648901043860448,75.75593648237526,Kerala,Kuttiyady,30.0
CGH Wayanad Wild EV Charging Station - GO EC,11.518344247894746,76.02125570474698,Kerala,Lakkidi,30.0
Evee Buddy - ChargeMOD,10.778142494678946,76.43743038448139,Kerala,Lakkidi,60.0
Tata Power Hotel Elite,26.838270570472844,80.85377711286401,Uttar Pradesh,Lucknow,30.0
GLIDA JANESHWAR MISHRA PARK ,26.837999215582457,80.98672704173009,Uttar Pradesh,Lucknow,1200.0
GLIDA LOHIA PARK,26.85721068820618,80.98223515437166,Uttar Pradesh,Lucknow,120.0
Club Mahindra Madikeri,12.440927112565277,75.71641034319009,Karnataka,Madikeri,22.0
Jacks Charging Station,9.84301,78.10406,Tamil Nadu,Madurai,30.0
Jasmine Filling Station,9.84111,78.10481,Tamil Nadu,Madurai,30.0
"Amika Hotel, Madurai",9.86373,78.12427,Tamil Nadu,Madurai,30.0
Ever Power Charging Station,9.9017,78.04536,Tamil Nadu,Madurai,25.0
The Gateway Hotel Madurai,9.89713,78.08755,Tamil Nadu,Madurai,30.0
Tucker Motors Private Limited,9.91161,78.09279,Tamil Nadu,Madurai,30.0
Velammal Hospital and Medical College Parking - 1,9.886238411475286,78.15058162707278,Tamil Nadu,Madurai,24.0
Grand Madurai by GRT Hotels,9.885731968730877,78.14862818711826,Tamil Nadu,Madurai,60.0
Regency Madurai by GRT Hotels,9.904912124,78.09660199741175,Tamil Nadu,Madurai,24.0
JC Residency Madurai,9.937168599,78.13268945175275,Tamil Nadu,Madurai,50.0
Courtyard by Marriott Madurai,9.941091589488616,78.13946537829216,Tamil Nadu,Madurai,30.0
"Kaveri Auto Garage, Madurai",9.96434,78.06483,Tamil Nadu,Madurai,30.0
Velammal Hospital and Medical College Parking - 2,9.886214390792745,78.15132219132656,Tamil Nadu,Madurai,30.0
Silavattam Village,12.48148773352969,79.86252229584034,Tamil Nadu,"Madurathakam, Chengalpattu Dt",0.0
Parekkat's EVCS - GO EC,10.24066911823239,76.27252885130724,Kerala,Mala,25.0
Tata.ev Store Malappuram,11.052515251663408,76.07764045262866,Kerala,Malappuram,60.0
A M Tyres Malappuram - Tata Power,11.060402531981708,76.08084415906978,Kerala,Malappuram,30.0
Jam Joom EV Charging Station - GO EC,11.043180592356803,76.08430155752035,Kerala,Malappuram,25.0
Chargify EV Super Charging Station ,11.07841705440245,75.90276391559283,Kerala,Malappuram,30.0
Saravana Parottas,11.53586,78.14556,Tamil Nadu,Mallur,60.0
JSR EVCS - GO EC,11.825802052750774,75.50895671019163,Kerala,Mambaram,30.0
OM EV Charging,15.512047073177143,74.94282023254493,Karnataka,Mammigatti,60.0
Tourist Hotel,16.664506543041398,75.80500547067186,Karnataka,Managuli,60.0
BPCL Manamadurai,9.68846,78.44998,Tamil Nadu,Manamadurai,30.0
Hotel Wayanad Square - ChargeMOD,11.796977641816383,76.00660113182988,Kerala,Mananthavady,60.0
EQ ChargeMate | Naalumanikkattu,9.606083638734518,76.57615046762476,Kerala,Manarcadu,40.0
Sundaram Motors Mercedes-Benz,12.86689,74.90518,Karnataka,Mangaluru,60.0
A.R.M Kia,12.86709,74.90488,Karnataka,Mangaluru,90.0
"Cauvery Motors, Mangalore",12.87213,74.89078,Karnataka,Mangaluru,25.0
St Joseph Service Centre,12.8591,74.85515,Karnataka,Mangaluru,30.0
Fiza by Nexus Mall,12.85763,74.83832,Karnataka,Mangaluru,60.0
"Vivanta Mangalore, Old Port Road",12.86212,74.83519,Karnataka,Mangaluru,30.0
"Auto Matrix, Bejai",12.88567,74.84352,Karnataka,Mangaluru,25.0
Mescom Substation Bejai,12.88666,74.84176,Karnataka,Mangaluru,25.0
Sowkar M Baba Pai & Co,12.888069564664889,74.83548432,Karnataka,Mangaluru,30.0
MG Motor Jubilant Motors,12.92394,74.83135,Karnataka,Mangaluru,60.0
Ginger Hotel,12.90846240767688,74.83580306975753,Karnataka,Mangaluru,30.0
Audi Mangaluru,12.923881847417348,74.82965522,Karnataka,Mangaluru,30.0
J B Fuel Station,12.940230312722576,74.81603967380636,Karnataka,Mangaluru,30.0
Shell Recharge Advaith Hyundai Mangaluru,12.90145,74.84193,Karnataka,Mangaluru,60.0
Hotel Gokulam Relax Park,11.118906106281456,76.11847374415197,Kerala,Manjeri,25.0
VP Mall EVCS - GO EC,11.128915821482948,76.11539460586829,Kerala,Manjeri,60.0
Krishna Enterprises - ChargeMOD,11.123033354978745,76.11586842746766,Kerala,Manjeri,30.0
Golden Baked EVCS - ChargeMOD,11.123411072326247,76.12418516,Kerala,Manjeri,30.0
Manjoor Beeza Clubhouse EVCS - GO EC,9.727579425560023,76.52038777302698,Kerala,Manjoor,30.0
RK Mess & Restaurant,11.044939,78.055861,Tamil Nadu,Manmangalam,60.0
Hotel 24,17.7392,77.3347,Karnataka,Mannaekhelli,90.0
Oasis EV Super Charging Station,10.933556620012697,76.52721710150968,Kerala,Mannarkkad,60.0
Avenue Plaza - ChargeMOD,10.98886452092161,76.43668850614375,Kerala,Mannarkkad,60.0
ANERT EESL - Kanjirappuzha Garden,10.989259255628724,76.53701214,Kerala,Mannarkkad,60.0
Turbo EV Charge Hub | Mannuthi Bypass,10.528605753564008,76.25562112844545,Kerala,Mannuthi,40.0
EVOK Charging Hub | Mannuthy,10.539559645990693,76.25391684,Kerala,Mannuthi,30.0
Hyundai EV Chg Stn Manor,19.67794066125505,72.90804616555647,Maharashtra,Manor,60.0
Hotel Abode,15.94075,77.42351,Andhra Pradesh,Mantralayam,30.0
Tribute Royale EVCS - GO EC,9.94775836,76.31854611156217,Kerala,Maradu,60.0
BYD EVM Southcoast Service Centre - ChargeMOD,9.948134986,76.31850175922932,Kerala,Maradu,60.0
EVM La Maison Citroen Kochi - ChargeMOD,9.940155100929148,76.31841841422022,Kerala,Maradu,30.0
LiON EVCS - ChargeMOD,9.942225213,76.33388510471883,Kerala,Maradu,30.0
Maranchery Bank EVCS - ChargeMOD,10.733824066652744,75.97481311884229,Kerala,Maranchery,30.0
CGH Marari Beach,9.59603361861292,76.30277023506221,Kerala,Mararikulam,22.0
Plugin EVCS - ChargeMOD,10.476826918091618,76.25758184965241,Kerala,Marathakkara,60.0
Hotel Masala Suruchi,13.0595636,77.1631723,Karnataka,Marur Handpost,60.0
Mathil Service Co-Operative Bank EVCS - ChargeMOD,12.176970146284106,75.24675579831333,Kerala,Mathil,30.0
Askar EV - ChargeMOD,9.23250558,76.53790278235039,Kerala,Mavelikkara,25.0
Artemis EV Super Charger - ChargeMOD,9.198881109408164,76.60017650492466,Kerala,Mavelikkara,30.0
Mannil Green Solutions,9.283238233518844,76.53084010596456,Kerala,Mavelikkara,60.0
Hotel Saugandhika Charging Station - Tata Power,11.65932826,76.20718522782687,Kerala,Meenangadi,60.0
Meenangadi EVCS - ChargeMOD,11.654045695974418,76.15358523502817,Kerala,Meenangadi,60.0
